"id","price"
191239,698500
191240,465000
191241,205000
191242,630000
191243,750000
191245,678000
191247,795900
191249,505000
191250,796000
191252,271000
191253,38000
191254,343050
191256,350000
191258,340000
191260,7900000
191261,350000
191262,360000
191264,1600000
191266,950000
191267,615000
191268,1358500
191269,3000000
191270,1090000
191271,1500000
191272,990000
191273,750000
191274,1060000
191276,4700000
191278,980000
191279,320000
191280,1470000
191281,640000
191282,425000
191283,1100000
191284,230000
191285,1299000
191287,2990000
191289,720000
191292,799000
191293,528847
191294,400000
191295,2200000
191297,320000
191298,749000
191299,190000
191301,480000
191302,964080
191303,260000
191304,550000
191305,490000
191306,950000
191307,880000
191308,443564
191309,169000
191310,300000
191311,573000
191312,280000
191313,2450000
191314,215000
191315,750000
191316,739500
191317,550000
191321,258000
191323,510000
191324,490000
191325,1050000
191326,600000
191327,540000
191328,320000
191329,1760000
191331,700000
191332,375000
191333,210000
191336,190000
191338,190000
191339,1365000
191340,477000
191341,253000
191342,370000
191344,650000
191345,2000000
191346,790000
191348,3800000
191349,375000
191350,480000
191351,650000
191352,1790000
191353,439900
191356,360000
191359,975000
191360,239000
191361,450000
191363,689000
191365,630000
191366,730000
191367,580000
191368,185000
191369,209000
191371,560000
191372,664340
191374,580000
191375,205000
191376,599000
191377,885000
191378,180000
191379,905000
191380,185000
191381,370000
191383,1970000
191385,1200000
191386,360000
191387,500000
191388,480000
191389,270000
191390,230000
191391,640000
191393,373000
191394,630000
191395,1600000
191396,2000000
191399,800000
191401,280000
191402,980000
191403,360000
191405,280000
191406,1480000
191407,460000
191408,845000
191409,1400000
191410,285000
191412,150000
191414,306000
191415,1350000
191417,565000
191418,125000
191419,848000
191421,180000
191422,145000
191425,4700000
191426,245000
191429,495000
191430,295000
191431,410000
191432,430000
191433,941874
191434,245000
191436,197000
191438,2900000
191439,295000
191440,700000
191441,2232000
191443,950000
191444,662739
191445,299731
191446,1910000
191448,800000
191449,426000
191450,3400000
191452,1550000
191453,1800000
191454,169000
191455,420000
191459,650000
191461,870000
191462,1500000
191463,3900000
191464,1200000
191465,380000
191466,229000
191467,310000
191468,215000
191469,1180000
191470,8900000
191471,13700000
191472,650000
191473,1100000
191474,550000
191475,350000
191476,260000
191477,280000
191478,468000
191480,655000
191481,780000
191482,400000
191483,700000
191484,530000
191487,150000
191488,410000
191489,318000
191490,527000
191491,690000
191494,165000
191495,304665
191496,900000
191497,375000
191498,410000
191499,299000
191501,250000
191502,255000
191503,265000
191505,270000
191506,225000
191507,800000
191509,1600000
191512,610000
191513,175000
191514,430000
191515,400000
191516,320000
191517,330000
191518,750000
191519,1600000
191521,1100000
191523,455800
191525,745000
191527,415000
191528,310000
191531,1300000
191532,600000
191534,410000
191537,1350000
191539,100000
191540,222000
191542,460000
191543,360000
191544,185000
191545,212000
191546,470000
191547,477000
191548,175000
191550,300000
191554,350000
191556,1690000
191558,590000
191559,700000
191562,390000
191563,490000
191564,618000
191565,2094496
191566,750000
191567,330000
191568,3600000
191571,500000
191572,480000
191574,793000
191575,165000
191576,850000
191577,425000
191578,450000
191582,1450000
191583,850000
191584,425000
191585,405000
191586,450000
191588,549999
191589,600000
191590,228000
191591,430000
191592,239000
191593,4000000
191594,370000
191595,600000
191596,1150000
191598,300000
191599,245000
191600,320000
191601,1930000
191602,7850000
191603,870000
191605,1855000
191606,310000
191607,1340000
191608,210000
191609,259000
191610,1747000
191611,360000
191612,1150000
191614,140000
191615,870000
191616,225000
191618,335000
191619,370999
191620,382979
191622,485000
191623,1129928
191624,191037
191625,485177
191626,1649257
191627,780000
191628,210000
191629,798000
191632,5000000
191633,280000
191634,420000
191636,450000
191637,185000
191638,590000
191640,6500000
191641,4256000
191642,612000
191643,1100000
191644,2850000
191645,990000
191648,190000
191649,4900000
191650,355800
191651,283140
191652,670000
191653,900000
191655,1150000
191658,585000
191660,125000
191662,230000
191663,636000
191665,980000
191666,618611
191667,750000
191668,520000
191669,650000
191670,440000
191671,1200000
191672,1500000
191673,320000
191675,480000
191676,435000
191677,302773
191678,780000
191680,930000
191682,213000
191686,400000
191687,328000
191688,145000
191691,185000
191692,320000
191693,682000
191694,1750000
191695,425000
191696,530000
191697,435000
191698,489000
191700,159000
191701,3400000
191703,2110000
191706,390000
191708,748000
191709,800000
191710,620000
191711,960000
191713,450000
191715,245000
191716,1180000
191717,249000
191718,220000
191722,649500
191725,234000
191726,750000
191729,430000
191730,250000
191731,164900
191733,170000
191734,1000000
191735,460000
191737,915000
191738,1300000
191739,580000
191740,695000
191743,850000
191745,430000
191747,170000
191748,1850000
191750,249000
191751,797000
191752,430000
191753,260000
191754,549795
191755,1750000
191757,750000
191758,510000
191759,370000
191760,295000
191762,210000
191763,670000
191764,1596000
191765,600000
191766,380000
191767,413400
191770,600000
191771,225000
191772,415000
191775,650000
191776,1600000
191777,1895000
191779,3990000
191780,590000
191781,205000
191782,280000
191783,340000
191785,850000
191786,1100000
191789,225000
191790,427950
191791,5800000
191792,470000
191793,790000
191794,480000
191795,2800000
191798,1650000
191799,350000
191800,662000
191801,580000
191803,622000
191805,610000
191806,270000
191807,235000
191808,790000
191811,900000
191813,1950000
191814,1850000
191816,550000
191817,2000000
191818,1490000
191819,650000
191822,520000
191823,167800
191824,548900
191825,550000
191827,510000
191828,586000
191829,594500
191830,450000
191831,320000
191832,639000
191833,533000
191834,1200000
191835,1290000
191839,1700000
191842,191000
191843,520000
191844,690000
191845,220000
191846,295000
191847,1800000
191848,360000
191849,600000
191850,1250000
191851,240000
191852,218000
191853,437000
191854,460000
191855,330000
191856,215000
191857,140000
191858,580000
191861,330000
191863,800000
191865,409000
191866,259000
191867,1600000
191868,287000
191869,340000
191870,385000
191872,281000
191873,550000
191874,355000
191876,330000
191879,1200000
191880,490000
191882,690000
191883,330000
191884,202200
191885,480000
191886,450000
191887,980000
191891,1500000
191892,450000
191896,1900000
191898,135000
191899,633000
191900,1380000
191903,890000
191904,500000
191906,750000
191907,341000
191909,400000
191910,800000
191911,580000
191913,255000
191917,297000
191921,1390000
191922,2200000
191923,1135000
191924,1350000
191926,550000
191927,625000
191929,750000
191931,240000
191932,1800000
191933,329000
191935,320000
191938,949000
191941,637000
191942,340000
191944,220000
191945,110000
191946,348000
191947,390000
191951,770000
191953,1800000
191954,1630000
191955,798000
191956,600000
191958,1400000
191960,440000
191961,251000
191962,500000
191963,420000
191965,2880000
191967,5950000
191968,570000
191969,636000
191970,750000
191971,340000
191972,390000
191973,690000
191974,300000
191975,561900
191978,690000
191979,295000
191980,325000
191981,352000
191983,2500000
191984,750000
191986,330000
191987,640000
191988,1470000
191989,490000
191990,650000
191991,1100000
191993,1749000
191994,1470000
191995,368000
191996,256000
191997,240000
191999,225000
192000,220000
192001,718098
192003,750000
192004,1260000
192006,1280000
192007,615000
192008,1976000
192009,3130000
192011,370000
192012,190000
192013,835000
192014,300000
192015,530000
192016,320000
192018,980000
192020,111000
192022,628000
192024,100000
192026,350000
192027,1800000
192028,270000
192029,693000
192030,685000
192031,479000
192032,750000
192034,318000
192036,740000
192037,370000
192038,850000
192040,690000
192041,495000
192043,13000000
192044,280000
192045,165000
192046,690000
192047,950000
192049,920000
192050,550000
192052,130000
192054,325000
192056,4895000
192057,750000
192058,3500000
192062,980000
192063,480000
192066,700000
192067,530000
192069,1020000
192070,371500
192071,545000
192072,700000
192073,529900
192076,275000
192077,2500000
192078,415000
192081,650000
192084,420000
192086,9000000
192088,800000
192089,3300000
192091,2900000
192094,345000
192095,350000
192096,2800000
192098,190000
192101,7300000
192102,695000
192103,320000
192105,390000
192108,380000
192109,440000
192111,1330000
192112,350000
192113,650000
192114,255000
192115,475000
192116,320000
192117,620000
192118,1223420
192120,460000
192122,704000
192123,580000
192124,550000
192125,385000
192126,240000
192127,220000
192128,220000
192129,400000
192130,380000
192131,530000
192132,209000
192133,195000
192135,200000
192136,1400000
192137,413300
192138,750000
192140,1300000
192141,160000
192142,320000
192145,850000
192146,230000
192147,410000
192148,399000
192150,185000
192151,750000
192152,1500000
192153,800000
192154,800000
192156,530000
192157,650000
192158,1520000
192160,371000
192162,799999
192163,294999
192164,677000
192165,360000
192166,140000
192168,330000
192169,1480000
192170,690000
192173,1080000
192174,1500000
192175,637000
192176,790000
192177,630000
192178,850000
192179,190000
192180,850000
192181,140000
192182,520000
192183,1830000
192184,750000
192185,595000
192186,478000
192187,600000
192188,900000
192189,650000
192190,420000
192191,1700000
192193,700000
192194,1270000
192195,750000
192196,680000
192197,258000
192198,1200000
192199,485000
192200,460000
192201,435000
192202,790000
192204,450000
192205,480000
192206,4500000
192207,2500000
192208,2400000
192209,325000
192210,2640000
192211,2640000
192212,490000
192213,370000
192215,200000
192217,549999
192219,155000
192220,974000
192221,530000
192222,233200
192223,339000
192226,640000
192228,215000
192230,490000
192231,650000
192232,400000
192233,100000
192234,240000
192235,430000
192238,390000
192240,920000
192241,1400000
192243,1200000
192246,250000
192247,510000
192249,890000
192250,280000
192252,1276000
192253,745000
192255,340000
192256,480000
192257,340000
192258,650000
192259,210000
192260,1300000
192262,190000
192264,292000
192268,250000
192270,180000
192271,267000
192272,230000
192274,180000
192275,120000
192276,120000
192277,688022
192278,250000
192279,195000
192281,340000
192282,530000
192283,383000
192284,345000
192285,350000
192287,245000
192289,450000
192291,16500000
192292,301650
192293,350000
192294,1470000
192295,8000000
192296,535000
192298,4000000
192299,230000
192300,630000
192301,950000
192304,420000
192305,720000
192306,290000
192312,1050000
192313,190680
192314,3400000
192317,350000
192318,800000
192319,890099
192322,140000
192323,320000
192325,210000
192327,530000
192328,1210000
192330,154000
192332,3200000
192334,2350000
192335,600000
192336,450000
192337,139900
192338,700000
192339,472000
192342,980000
192343,266000
192344,1190000
192345,260000
192347,200000
192348,550000
192349,470000
192350,530000
192351,690000
192352,690000
192353,240000
192354,188000
192358,490000
192359,360000
192360,250000
192364,250000
192365,190000
192366,425000
192370,180000
192373,235000
192376,350000
192377,260000
192378,982722
192381,670000
192386,320000
192388,200000
192390,1120000
192391,3000000
192393,760000
192397,265000
192399,450000
192400,795000
192401,263000
192402,650000
192403,599000
192404,3500000
192406,1600000
192407,350000
192408,450000
192409,320000
192410,1300000
192411,695000
192412,165000
192413,620000
192415,390000
192416,230000
192417,189900
192418,850000
192421,465000
192423,690000
192424,489000
192425,480000
192426,1590000
192427,980000
192428,1695000
192433,1200000
192434,640000
192435,840000
192436,750000
192437,260000
192438,345000
192439,385000
192440,760000
192441,370000
192442,749000
192443,720000
192444,2650000
192445,798000
192447,450000
192448,800000
192449,950000
192450,264000
192451,980000
192453,220000
192454,918090
192455,330000
192456,780000
192457,620000
192458,310000
192459,636000
192460,532000
192461,6103000
192462,1250000
192463,400000
192467,1000000
192468,2450000
192469,372000
192470,380000
192471,300000
192473,150000
192475,1300000
192477,17606000
192479,3500000
192481,900000
192484,400000
192487,980000
192488,430000
192491,950000
192493,2300000
192494,1490000
192496,800000
192497,650000
192498,180000
192499,250000
192500,230000
192502,235000
192503,160000
192504,110000
192505,36000
192506,135000
192507,1400000
192508,1530000
192510,1600000
192511,580000
192512,321000
192513,219300
192514,600000
192515,3000000
192518,858800
192519,290000
192520,370000
192523,800000
192524,320000
192525,265000
192527,245000
192529,330000
192530,4200000
192531,700000
192533,1700000
192534,450000
192535,410488
192536,490000
192537,195000
192538,45000
192541,8000000
192542,583000
192544,440000
192545,580000
192546,480000
192547,350000
192548,540000
192549,300000
192550,950000
192551,470000
192553,260000
192554,600000
192555,360000
192556,550000
192557,1350000
192558,470000
192559,900000
192560,3150000
192561,498000
192562,590000
192563,885800
192565,580000
192566,570000
192567,175000
192568,290000
192569,230000
192570,1490000
192571,745000
192572,350000
192573,350000
192574,850000
192576,750000
192577,480000
192579,430000
192582,2750000
192584,380000
192585,660000
192588,980000
192589,390000
192590,380000
192591,525000
192592,1810000
192593,850000
192594,225000
192596,240000
192598,500000
192599,1300000
192602,320000
192603,340000
192604,240000
192605,424000
192606,798000
192607,1260000
192609,826502
192610,600000
192611,980000
192612,420000
192614,850000
192616,120000
192617,500000
192618,1790000
192619,870000
192620,1600000
192621,530000
192622,900000
192623,3000000
192624,400000
192625,3100000
192626,352000
192627,1000000
192628,1750000
192630,420000
192631,800000
192633,170000
192636,350000
192637,590000
192638,260000
192639,795000
192640,690000
192641,670000
192642,1950000
192643,580000
192645,460000
192646,160000
192647,550000
192650,795000
192651,330000
192653,555000
192654,625589
192655,1100000
192657,640000
192658,950000
192660,350000
192661,465000
192662,590000
192663,1800000
192665,320000
192666,350000
192667,435000
192670,420000
192672,980000
192673,990000
192674,215000
192676,380000
192677,260000
192678,600000
192679,250000
192681,255000
192683,425000
192684,197000
192685,270000
192688,320000
192689,450000
192690,230000
192691,265000
192692,500000
192694,490000
192695,470000
192696,146300
192698,690000
192699,800000
192700,280000
192701,190000
192702,250000
192703,2025000
192704,675000
192705,215000
192706,425000
192707,850000
192709,480000
192710,766000
192711,560000
192712,1520000
192713,296572
192714,1300000
192715,850000
192716,170000
192717,700000
192718,1650000
192720,690000
192721,235000
192724,4300000
192725,303000
192729,1300000
192731,1015000
192732,842000
192733,620000
192734,650000
192735,285000
192736,350000
192738,3500000
192740,950000
192741,260000
192742,1500000
192743,650000
192744,300000
192745,850000
192746,2000000
192748,370000
192749,620000
192750,245000
192753,1800000
192755,1600000
192756,3800000
192757,780000
192759,520000
192761,750000
192763,690000
192764,146901
192765,1700000
192767,850000
192770,990000
192771,970000
192772,280000
192776,490000
192777,318000
192778,290000
192780,1380000
192781,850000
192785,450000
192786,900000
192788,399000
192789,350000
192790,350000
192791,380000
192792,199000
192794,560000
192795,149800
192796,810000
192799,890000
192800,800000
192801,460000
192802,430000
192803,95000
192804,980000
192805,1060000
192806,253000
192807,334000
192808,497000
192809,240000
192810,530000
192812,345000
192813,500000
192814,1190000
192815,448000
192816,600000
192817,890000
192818,500000
192819,220000
192820,850000
192821,290000
192822,890000
192823,700000
192825,1400000
192826,899000
192827,700000
192828,255000
192830,110000
192831,750000
192832,480000
192834,430000
192835,8450000
192837,650000
192838,726000
192839,320000
192840,570000
192841,480000
192843,1050000
192845,640000
192846,710000
192849,747000
192850,1300000
192851,149800
192852,320000
192853,560000
192855,299000
192857,270000
192860,3500000
192861,2750000
192862,457000
192863,750000
192864,790000
192866,390000
192867,420000
192869,1690000
192870,870000
192871,270000
192872,569000
192873,550000
192874,354729
192875,590000
192877,600000
192878,980000
192879,397500
192880,390000
192882,761000
192883,560000
192884,295000
192885,250000
192886,750000
192887,310000
192888,378800
192890,320000
192891,1550000
192892,860000
192894,495000
192895,395000
192896,720000
192900,930000
192902,1450000
192905,1400000
192906,315000
192907,499999
192908,570000
192909,650000
192910,220000
192911,1750000
192912,750000
192913,525000
192914,180000
192915,435000
192917,694999
192918,415000
192919,160000
192921,275000
192925,160000
192926,260000
192927,467000
192928,325000
192929,350000
192930,245000
192931,680000
192932,210000
192934,190000
192935,450000
192936,250000
192937,1000000
192938,199000
192942,610000
192943,330000
192944,210000
192946,319000
192947,773429
192948,620000
192952,585000
192953,1185000
192956,280000
192957,180000
192959,350000
192960,350000
192963,750000
192964,1060000
192965,120000
192967,2120000
192968,265000
192969,231000
192970,771100
192973,750000
192974,165000
192975,340000
192976,230000
192977,1500000
192980,170000
192981,310000
192982,315000
192983,450000
192984,420000
192985,240000
192986,130000
192987,150000
192989,169800
192990,300000
192991,450000
192993,480000
192994,440000
192995,345000
192996,530000
192997,250000
192999,1200000
193001,625000
193002,1400000
193003,220000
193004,750000
193007,320000
193009,240000
193010,450000
193011,1100000
193012,490000
193013,95000
193015,410000
193018,1650000
193020,320000
193022,180000
193023,750000
193024,599000
193025,380000
193027,181000
193029,900000
193030,958000
193031,600000
193032,305000
193034,145000
193035,786355
193036,735000
193039,900000
193040,1300000
193042,583880
193044,320000
193046,250000
193047,190000
193048,850000
193049,266000
193050,256000
193051,351000
193054,380000
193057,1850000
193058,1050000
193062,800000
193063,1500000
193065,1500000
193066,450000
193067,760000
193068,1600000
193069,500000
193070,345000
193072,306103
193073,1600000
193074,1402940
193075,32000000
193076,225000
193077,1000000
193078,690000
193080,260000
193081,600000
193082,550000
193083,540000
193086,220000
193087,238000
193088,1500000
193089,999000
193090,230000
193091,640000
193092,330000
193093,700000
193094,800000
193095,645000
193096,365000
193098,280000
193099,2200000
193100,385000
193101,440000
193103,1600000
193104,735000
193106,400000
193108,310000
193109,430000
193112,904165
193113,850000
193115,310000
193117,250000
193118,120000
193119,195000
193120,137000
193121,132000
193123,515000
193124,209900
193126,450000
193127,170000
193128,199960
193129,200000
193132,1100000
193133,510000
193134,850000
193136,430000
193137,680000
193140,870000
193142,270000
193143,545000
193145,600000
193146,1356000
193148,175000
193150,780000
193151,1800000
193152,580000
193153,580000
193154,850000
193155,350000
193156,185000
193157,1200000
193159,370000
193160,1500000
193161,3250000
193164,1350000
193165,150000
193167,3600000
193168,1280000
193169,3100000
193171,2200000
193173,1200000
193176,855000
193177,690536
193178,1300000
193180,424350
193181,170000
193183,880000
193184,800000
193185,510000
193187,280000
193188,350000
193189,350000
193190,330000
193192,260000
193194,1400000
193195,650000
193196,212000
193197,420000
193198,370000
193200,310000
193202,85000
193203,379999
193204,800000
193205,425000
193206,420000
193207,779000
193208,320000
193209,690000
193210,350000
193213,500000
193214,1330000
193215,240000
193216,810000
193218,325000
193219,2900000
193220,1500000
193224,307000
193226,530000
193229,7000000
193230,460000
193232,165000
193233,205000
193234,215000
193235,325051
193236,540000
193238,674400
193239,580000
193240,2800000
193241,450000
193242,322500
193243,320000
193244,340000
193252,220000
193255,636000
193256,392000
193257,130000
193258,750000
193259,235000
193261,270000
193263,185000
193265,180000
193267,349000
193268,250000
193271,170000
193273,1200000
193274,1300000
193276,255000
193277,1000000
193278,140000
193279,1200000
193280,255000
193282,833000
193283,367000
193284,450000
193285,340000
193287,319999
193289,260000
193290,440000
193291,259000
193292,645000
193294,470000
193295,199000
193296,490000
193297,315000
193300,180000
193303,4000000
193305,165000
193307,270000
193308,215000
193309,235000
193310,450000
193311,420000
193312,600000
193316,4900000
193317,1810000
193318,2500000
193319,275000
193321,180000
193324,390000
193325,925000
193326,750000
193327,815000
193328,1500000
193329,620000
193330,850000
193331,218000
193332,850000
193333,750000
193335,600000
193336,495000
193338,1160000
193341,1800000
193342,820000
193343,1100000
193344,420000
193345,334000
193346,299000
193347,265000
193350,798000
193351,180000
193352,4574469
193353,1450000
193355,1070000
193356,225000
193357,445200
193358,800000
193361,380000
193362,165000
193364,542000
193365,186852
193368,208000
193369,570000
193370,810000
193371,3890000
193372,1705000
193373,630000
193375,2800000
193376,490000
193378,1020000
193379,230000
193380,270000
193381,265000
193382,370000
193383,230000
193384,570000
193385,450000
193386,360000
193387,190000
193388,160000
193390,210000
193391,425000
193394,330000
193398,240000
193399,290000
193400,399000
193401,185000
193402,295000
193404,210000
193405,320000
193406,2800000
193407,1908000
193408,1300000
193409,499000
193411,1350000
193412,2100000
193413,450000
193414,520000
193415,445000
193416,350000
193417,215000
193418,1600000
193419,425000
193420,190000
193421,900000
193422,394000
193425,1500000
193427,300000
193428,330000
193429,900000
193430,170000
193431,1240000
193434,1100000
193437,750000
193439,1200000
193440,726000
193442,350000
193443,1225000
193444,600000
193445,318000
193446,205000
193447,480000
193448,750000
193450,320000
193451,207000
193452,550000
193453,2800000
193454,740000
193455,1504940
193457,710000
193458,155000
193459,4350000
193461,110000
193462,235000
193463,275000
193464,199000
193466,1500000
193467,320000
193468,150000
193470,196168
193471,520000
193472,850000
193474,256000
193478,280000
193479,100000
193480,680000
193482,2050000
193483,540000
193485,530000
193486,639000
193487,900000
193489,2600000
193492,235000
193494,210000
193496,270000
193498,2205440
193499,370000
193500,518000
193502,480000
193504,360000
193505,880000
193506,630000
193508,375000
193509,230000
193510,4000000
193511,900000
193512,495000
193513,600000
193514,415000
193516,635000
193518,4500000
193519,640000
193520,339000
193521,700000
193522,285000
193523,850000
193525,263000
193526,235000
193527,175000
193528,319000
193529,1450000
193530,330000
193531,4800000
193532,300000
193533,8500000
193534,476199
193535,830000
193536,620000
193537,550000
193538,1550000
193540,235000
193541,320000
193542,800000
193543,520000
193544,239000
193545,310000
193546,275000
193547,380000
193548,450000
193549,460000
193550,430000
193551,1400000
193552,280000
193557,940000
193558,530000
193559,300000
193560,950000
193561,998000
193562,318000
193563,341000
193564,250000
193565,650000
193566,450000
193567,550000
193569,1450000
193570,400000
193571,278000
193573,7900000
193574,1483000
193575,480000
193576,225000
193577,480000
193579,530000
193581,350000
193582,425000
193583,350000
193584,620000
193585,420000
193587,480000
193589,1500000
193590,288000
193591,580000
193592,800000
193596,660000
193597,220000
193599,750000
193600,1600000
193602,600000
193603,620000
193604,385000
193605,760000
193608,220000
193610,420000
193611,330000
193612,750000
193613,350000
193614,250000
193615,638000
193616,760000
193617,540000
193618,1170000
193620,980000
193623,320000
193625,800000
193626,244000
193627,378000
193628,880000
193629,917000
193630,145000
193631,430000
193632,589000
193633,580000
193635,390000
193636,1950000
193638,175000
193639,401818
193641,721000
193642,790000
193643,700000
193644,532000
193645,900000
193647,370000
193649,470000
193650,1800000
193651,2786000
193652,133000
193653,240000
193654,620000
193655,320000
193656,380000
193659,320000
193661,335475
193662,160000
193664,570000
193665,800000
193667,400000
193668,1370000
193670,1350000
193671,980000
193673,750000
193674,950000
193677,700000
193679,2000000
193680,348000
193681,260000
193682,580000
193684,350000
193686,390000
193689,731000
193691,550000
193692,480000
193695,700000
193697,580000
193698,890000
193700,780000
193701,2800000
193702,330000
193705,2950000
193706,690000
193707,258000
193708,270000
193709,450000
193710,285000
193711,650000
193712,260000
193713,459000
193714,225000
193715,270000
193716,242000
193717,8450000
193718,2700000
193719,19400000
193721,1650000
193722,805000
193723,1298000
193727,2200000
193729,300000
193731,750000
193732,280000
193733,300000
193734,1099000
193735,520451
193736,399000
193737,640000
193738,1600000
193740,220000
193741,180000
193742,590000
193743,460000
193744,630000
193745,320000
193746,360000
193747,340000
193749,265000
193751,165000
193754,352340
193756,320000
193757,536400
193760,276000
193761,700000
193762,448844
193764,600000
193765,232900
193767,500000
193769,410000
193770,400000
193771,380000
193773,520000
193775,215000
193776,380000
193777,1230000
193778,1848000
193779,900765
193780,430000
193781,320000
193784,110000
193785,1145000
193787,240000
193788,143000
193790,611000
193791,420000
193792,150000
193793,450000
193796,1010000
193797,389000
193799,1200000
193801,1050000
193803,500000
193804,550000
193805,290000
193806,1500000
193807,370000
193808,508800
193809,350000
193811,220000
193812,320000
193814,340000
193815,740000
193816,370000
193818,360000
193820,250000
193821,580000
193822,1335000
193823,1100000
193824,668261
193825,550000
193826,599000
193827,695000
193828,630000
193829,900000
193832,530000
193833,1450000
193834,520000
193836,980000
193837,510000
193839,745000
193840,2900000
193841,940000
193842,1400000
193843,750000
193844,850000
193845,333000
193846,1500000
193847,650000
193848,1980000
193850,339000
193851,240000
193853,695000
193855,460000
193856,820000
193857,781000
193858,955000
193859,778000
193865,1200000
193866,275000
193867,1180000
193868,138000
193869,180000
193870,395000
193871,390000
193872,1300000
193873,650000
193875,150000
193878,600000
193880,865000
193882,250000
193883,235000
193884,600000
193885,995000
193886,360000
193889,588600
193891,390000
193893,310000
193894,1350000
193895,1600000
193896,990000
193897,480000
193899,690000
193901,330000
193902,510000
193903,335000
193904,1450000
193905,1650000
193906,600000
193907,2050000
193908,350000
193910,1506000
193914,200000
193915,585000
193916,650000
193918,530000
193919,392000
193920,920000
193921,480000
193922,871000
193923,1999900
193924,275000
193926,290000
193927,550000
193929,265000
193931,320000
193932,630000
193935,223000
193936,235000
193937,370000
193938,590000
193939,615000
193940,465000
193941,850000
193943,250000
193944,350000
193945,900000
193946,393200
193947,400000
193950,959000
193951,550000
193952,550000
193953,1280000
193954,244000
193956,456000
193957,414000
193958,1850000
193959,240000
193960,650000
193961,320000
193962,636000
193963,884400
193965,490000
193966,1400000
193967,484800
193969,1750000
193970,950000
193972,950000
193973,193544
193975,234000
193977,650000
193978,340000
193979,510000
193980,2300000
193981,2806680
193982,850000
193983,690000
193984,1300000
193986,466000
193988,320820
193990,720000
193991,225000
193992,585000
193993,625000
193994,1700000
193996,580000
194000,430000
194003,275000
194004,1300000
194005,280000
194006,1200000
194007,393000
194008,210000
194009,240000
194011,1038000
194012,3400000
194014,490000
194015,280000
194018,424000
194019,860000
194021,900000
194022,410000
194023,265000
194024,649000
194025,3500000
194026,720000
194028,1400000
194029,420000
194030,530000
194032,360000
194033,1100000
194034,650000
194035,330000
194036,315000
194037,450000
194038,179000
194040,500000
194041,198000
194042,2100000
194043,180000
194045,430000
194046,220000
194047,280000
194048,458900
194049,639900
194050,1200000
194052,2900000
194053,605000
194054,946000
194055,2144130
194056,1700000
194057,620000
194059,700000
194060,375000
194061,425000
194062,1378000
194064,1700000
194065,750000
194067,280000
194068,975000
194069,1150000
194070,950000
194072,2500000
194073,272000
194074,900000
194077,1400000
194078,155000
194079,311000
194084,430000
194085,300000
194086,375000
194087,360000
194088,1600000
194090,820000
194091,275000
194092,190000
194093,265985
194094,990000
194095,85000
194096,480000
194097,290000
194100,459000
194101,220000
194102,650000
194103,320000
194104,560000
194105,980000
194108,1300000
194109,230000
194111,287000
194112,500000
194113,128000
194114,380000
194115,300000
194116,69999
194117,354280
194118,210000
194120,285000
194125,320000
194127,430000
194128,340000
194129,420000
194131,480000
194132,640000
194133,519000
194134,1200000
194136,850000
194138,1000000
194139,1461000
194140,982000
194142,742000
194143,160000
194145,585000
194147,1400000
194148,950000
194150,430000
194152,1380000
194154,394000
194157,645000
194159,225000
194160,180000
194161,535000
194163,320000
194164,230000
194165,450000
194166,250000
194167,327927
194169,1000000
194170,298000
194172,375000
194173,1600000
194175,1500000
194176,200000
194177,350000
194178,850000
194180,324000
194181,196000
194182,220000
194186,830000
194187,140000
194189,550000
194191,500000
194192,450000
194193,169000
194196,4000000
194198,440000
194200,636000
194201,270000
194202,440000
194203,585000
194204,260000
194206,1170000
194208,5800000
194210,276000
194211,600000
194213,1080000
194215,1680000
194216,1500000
194218,270000
194220,358222
194222,450000
194223,299000
194225,540000
194226,820000
194227,730000
194228,380000
194229,250000
194231,650000
194232,2500000
194235,280000
194236,800000
194237,1050000
194239,585508
194242,190000
194243,650000
194245,289112
194246,520000
194247,400000
194248,420000
194249,1950000
194250,746000
194252,375000
194253,413696
194255,190000
194256,245000
194257,387750
194259,282800
194261,599000
194262,356500
194264,526026
194265,2950000
194268,765000
194269,490000
194271,532000
194272,700000
194273,215000
194274,1100000
194276,1850000
194278,2600000
194280,1200000
194282,1500000
194283,1150000
194285,380000
194288,2200000
194289,860000
194290,320000
194291,295000
194292,212000
194293,175000
194294,637000
194295,244000
194296,1100000
194298,870000
194299,1590000
194300,380000
194301,645000
194302,1200000
194304,1120000
194307,638000
194308,900000
194309,830000
194311,1040000
194312,165000
194313,450000
194315,1150000
194316,477000
194317,300000
194319,325000
194321,415000
194324,500000
194325,400000
194326,650000
194327,240000
194328,180000
194329,280000
194331,340000
194334,700000
194335,500000
194336,1030000
194339,360000
194340,650000
194341,230000
194342,526500
194343,988000
194344,690000
194345,3000000
194346,2100000
194347,480000
194348,360000
194350,340000
194351,1200000
194352,355000
194353,1400000
194358,560000
194361,1600000
194362,236640
194363,420000
194364,170000
194366,278000
194367,200000
194368,800000
194371,330000
194374,175000
194378,265000
194379,2350000
194380,130000
194381,2500000
194382,500000
194383,200000
194385,140000
194387,2650000
194388,1170000
194389,802000
194390,630000
194391,440000
194392,160000
194394,309000
194395,66000
194397,610000
194398,60000
194400,834000
194401,1500000
194402,726276
194403,300000
194404,630000
194405,350000
194406,450000
194407,895053
194410,1200000
194411,1000000
194412,470000
194413,650000
194414,330000
194415,259872
194416,235000
194417,805000
194419,1165000
194420,1230000
194421,851000
